동영상 제목,채널명,댓글 유형,작성자,댓글 내용,좋아요,작성일시,대댓글 수,댓글 ID,동영상 ID,작성자 채널 ID,수정일시,상위 댓글 ID,감성
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@picture_crazy,플레이브가 뭔진 몰라도 베텔기우스는 좋더라 이제 이세돌 보러가야지,0,2025-03-07T14:39:11Z,0,UgwdWEn59_04k_tuEoZ4AaABAg,OT6uElfCI7o,UCFCjFrtHyfjll3jqYpImsCw,2025-03-07T14:39:11Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@용이fp7,난 왜 이해를 할수가 없을까.....ㄷㄷ;;,8,2024-09-29T09:32:58Z,1,UgwYeConqYnQsfWuDXx4AaABAg,OT6uElfCI7o,UCWlm7KJ1JXXNFRvRqt-uyHQ,2024-09-29T09:32:58Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,대댓글,@이이-s5d,아직 낯선분들이 많긴합니다!,0,2024-09-29T21:08:50Z,0,UgwYeConqYnQsfWuDXx4AaABAg.A8yG8Pq82bRA8zVm6sDdBd,OT6uElfCI7o,UC3ZAa3B-3VDmtxcmRZI-iFg,2024-09-29T21:08:50Z,UgwYeConqYnQsfWuDXx4AaABAg,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@김루이스-g3v,현실부적응이냐? 또 다른 상업주의에 휘둘리는 듯…내가 보기엔 아직도 부자연스럽구만… 여전히 별로임.,3,2024-09-29T01:03:48Z,0,UgwLXCRfk8WHyG9jmBx4AaABAg,OT6uElfCI7o,UCtTaZkDBbSRSMGBe6fi1zQA,2024-09-29T01:03:48Z,,부정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@엘르-q5o,"2010년에 하츠네미쿠 홀로그램 띄워서 오프라인 콘서트에 사람들 꽉 채워진 영상 있었음.
그때 우리나라 반응은,
""일본  쟤네들은 사람 아닌거에 환장한다""면서
실제 여자도 아니고 가상여친 이라면서 씹덕이라고 
 우리나라 사람들이 엄청 비웃었었는데, 

그때 비웃던 애들 다 어디갔냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

언제까지 일본 문화 뒤 따라 다닐래",6,2024-10-02T06:32:53Z,0,Ugx0F4Pt6cF3OEx8s-t4AaABAg,OT6uElfCI7o,UC827KaX5n6oTjLMTeEy5C3w,2024-10-02T06:36:33Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@caringisloving-u4q,여기 쓴 댓글들 뭔가 다들 조작같은 느낌…,8,2024-09-29T10:32:49Z,2,UgwyfbXsKcsICE2rs794AaABAg,OT6uElfCI7o,UCary_5M1GR6s8Uty1ONcCqw,2024-09-29T10:32:49Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,대댓글,@이이-s5d,팬들과 플레이브 노래에 공감을 하신분들이 쓰신겁니다! 조작은 없다는걸 알려드리고싶네요,3,2024-09-29T21:06:47Z,0,UgwyfbXsKcsICE2rs794AaABAg.A8yMzkHAOrWA8zVY3cWvrM,OT6uElfCI7o,UC3ZAa3B-3VDmtxcmRZI-iFg,2024-09-29T21:06:47Z,UgwyfbXsKcsICE2rs794AaABAg,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,대댓글,@nickname_0wl,겠냐고요,0,2024-10-01T17:15:38Z,0,UgwyfbXsKcsICE2rs794AaABAg.A8yMzkHAOrWA93EfrWkkKZ,OT6uElfCI7o,UC4U5G4tBHGWJvxEfW2kC64w,2024-10-01T17:15:38Z,UgwyfbXsKcsICE2rs794AaABAg,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@plave_cheer,아무래도 버추얼이다보니까 싫어하는거는 당연한거지만은 플레이브는 아무래도 소리는 진짜이고 무엇보다 노래가 좋기때문에  어느곳에 가든 들리는 노래소리를 듣다보면 그 노래는 플레이브노래가 들릴정도로 대중들은 이미 노래를 들었고 그 노래를 부르는 가수 버추얼 아이돌 플레이브이고 노래는 좋다라는 말을 많이들었기때문에 겉모습만 보고 싫어하지말고 노래를 많이 들어주세요 노래 하나만큼은 자신있으니까요,1,2024-09-27T21:25:08Z,0,UgwWMp8l9SU2sBRDZPt4AaABAg,OT6uElfCI7o,UCeAk4m_Af11zTtsxzKR6Z7Q,2024-09-27T21:25:08Z,,부정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@냠냠-j5l,신창섭은 왜안나오지,0,2024-09-28T22:14:41Z,0,UgyddG--VhN3gsrF5oh4AaABAg,OT6uElfCI7o,UCmNZ_WnSuv-D3XP6EG574LA,2024-09-28T22:14:41Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@닉뭘로하지-j8x,근데 저렇게 얼굴없는가수?나 저 얼굴이 내얼굴이라고 생각하고 활동 하면 현타 안오나?,1,2024-09-29T05:58:52Z,0,UgwzE9eDNJzyACMFGat4AaABAg,OT6uElfCI7o,UCx8qEzm65A5EV_7FBp_UDNQ,2024-09-29T05:58:52Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@모올_ouo,"오류 및 입덕영상/숏츠로 인식 > 오?노래 좋네 > 와 얘네 커버곡도 미쳤네 실력ㅇㅈ > 실시간라이브? 함 봐볼까? > ㅋㅋㅋ개그맨이잖아?ㅇㅋ 너 밥친구 > ... ""1주년 방송""=평생플리 확정 > new!) 플리가 되셨습니다😁👏🏻🎉🥳",2,2024-09-28T08:03:38Z,0,UgzEkl_3r9zCO_E_pyp4AaABAg,OT6uElfCI7o,UCg1o25RN35ur3vK9ZmhKbAQ,2024-09-28T08:03:38Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@아아아-v5r5y,가상이니뭐니하면서 이상하게 보는데 드라마나 영화는 사실이라서 좋아하는거임?,2,2024-10-02T19:22:22Z,0,UgxGwGbitITSLEv-2xl4AaABAg,OT6uElfCI7o,UC5JbRkA_h1CBS-gkTnasHuA,2024-10-02T19:22:22Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@시현h-yeon,뉴스는 저런거 안 찾아보나? 가상 아니라고 요즘 버추얼도 모르네;;,0,2024-09-28T13:48:13Z,0,UgxfJbqAgP_ssAc7rcV4AaABAg,OT6uElfCI7o,UCW-cHC11yQC-FmWQWA17Keg,2024-09-28T13:48:13Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@Ginny_Kim,아담..,0,2024-09-29T13:02:19Z,0,Ugw4SCiC5klXBfR3GDh4AaABAg,OT6uElfCI7o,UC7J-kqHROW3Sqt7wAioD7sw,2024-09-29T13:02:19Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@박주영-g8d,내스탈 아님 근데 피원하모니 투탑은 본인들도 투탑인지 아는지 둘이 같이 영상 올렸네,0,2024-10-02T09:25:58Z,0,Ugyy0zCjUdIn1nkFOtJ4AaABAg,OT6uElfCI7o,UCQ-sq9iN6rksz3CAvo4YOMg,2024-10-02T09:25:58Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@카스트로폴로스-v3h,쟤들은 그럼 하츠네미쿠 만나면 대선배님이라고 불러야 하나? ㅋ,3,2024-09-29T23:00:54Z,0,UgzJRYk9wwBsJsZG9SR4AaABAg,OT6uElfCI7o,UC0gBh1HbXeIBRm3Cila_ZpA,2024-09-29T23:00:54Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@뷰티풀-u8y,ㅋㅋ 쫌,0,2024-09-29T12:47:11Z,0,UgwA8S9g_vgbbmsM0Od4AaABAg,OT6uElfCI7o,UChQdsbYJMjAjBH0UaUa5bwA,2024-09-29T12:47:11Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@번데기기기,으.,0,2025-12-30T04:31:18Z,0,Ugxv0dIHGGftq9M6X294AaABAg,OT6uElfCI7o,UChmqNRzXgbe733QWfY447pw,2025-12-30T04:31:18Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@red-m-g,멤버들 얼굴 다 똑같이 생겼는데 헤어스타일로 구별짓는 애정들도 참 신기하네,4,2024-09-29T23:38:50Z,1,UgzCr_K7fD5ug7YMvpp4AaABAg,OT6uElfCI7o,UC_LFcSJNYuG-m91bDaKpT2Q,2024-09-29T23:38:50Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,대댓글,@user-vjycfcgh,다 다르게 생겼는디요,0,2024-10-10T13:17:36Z,0,UgzCr_K7fD5ug7YMvpp4AaABAg.A8zlwe8wRfWA9PzaIfZ5JT,OT6uElfCI7o,UCJR6QWsz623MlOdN2coLfzA,2024-10-10T13:17:36Z,UgzCr_K7fD5ug7YMvpp4AaABAg,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@짱.77H_댓글부대_감별사,우린 이걸 정신병이라고 해요,9,2024-09-30T15:10:31Z,0,Ugy_f8-yjJ5u2AvdtSJ4AaABAg,OT6uElfCI7o,UCGlWOBpYRdzdz_c2pZSUG_g,2024-09-30T15:10:31Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@jeawoongjang4003,"사람들도 양산형같은 그룹에 질린거지 이게 같은 맥략이긴한데 가수의 본질은 음악이나 노래임 근데 요즘 나오는 대부분은 겉모습이나 예능 이런걸로 주로 팔아먹기식임 
그래서 아직도 빅뱅 2ne1 동방신기 샤이니 비스트 이런애들이 실력있는 아이돌이야기할떄 매번나오는거고 냉정하게 인기는 물론 타그룹에 비해적었지만 실력적으로 지금 천상지희보다 좋은 그룹도 안보이고 개인으론 있겠지만 이게 요즘 가요판특인데 한 아이돌그룹이 10이라치면 그중노래를 가수처럼잘하는 멤버1~2정도 나머지 8~9는 그냥 외모팔이용임
이게 우리나라 가요판특인데 음악적 실력이나 가창력이 좋은가수가 나오는게아닌 계속 양산형 아이돌들만 나오니까 경쟁사에서 외모가 좋은아이들이나오면 다른회사도 외모위주로 뽑게되고 악순환의 반복임 그사이에 노래 정말잘하는애끼어넣고 일본인 친구에게 일본인분들이 한국아이돌 왜 좋아하냐고 물으니까 대부분 자국 가수에서 볼수없는 이쁘고 멋진외모때문이라고하더라  하긴 일본 현시점 고티어들이나 유명가수들보면 외적으론 안보고 데뷔하는거긴해 예를들어 요네즈켄시 요아소비 아이묭 킹누 청사과등등 아 교주도있는데 교주님은  잘생기기도했지 ㅋㅋㅋ
그리고 하다못해 얼굴안까고 나오는 가수도 실력이 있다면 탑 티어가 될수있다고 보여준 ado도있고 그외에도 실력이나 음악으로 데뷔한 애들 즞토마요 요루시카 야마등등있고",1,2024-10-01T11:07:57Z,0,UgwgKffgY0ua-fCdiaZ4AaABAg,OT6uElfCI7o,UCftNoyCCkxmy1Yw1_06AH3Q,2024-10-01T11:07:57Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@알레르기-p7f,수상소감으로 엔비디아 직원들 에픽게임즈 직원들 에게 꼭 감사하다고 전해라..,1,2024-09-30T01:23:57Z,0,UgxcqoPY0dhmwctUctl4AaABAg,OT6uElfCI7o,UCeJxGWdnxf6HRDpIBrJXp5w,2024-09-30T01:23:57Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@dutong-N.ssadaegi,덩 밟았네~ 덩~,1,2024-10-01T14:19:40Z,0,Ugytr4U6yJbXw37PPk94AaABAg,OT6uElfCI7o,UCaiTT9aD9mjWPrmCMnrvCzQ,2024-10-01T14:19:40Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@카스트로폴로스-v3h,일본에선 이미 한참전 아니 몇십년전에 해서 유행 끌던건데 한국은 이제야 한다는게 참,0,2024-09-29T22:59:37Z,1,Ugw8fAOHgpgLzvSJ_c14AaABAg,OT6uElfCI7o,UC0gBh1HbXeIBRm3Cila_ZpA,2024-09-29T22:59:37Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,대댓글,@cab06215,그래서 뭐 일본이 선진국이니까 이런 점은 받아들여야 한다고? 방구석에서 나와서 세상을 봐 친구야 허구한 날 제식갤 이런 것만 보니까 대가리가 맛탱이가 갔지 에휴…,0,2024-09-30T05:34:12Z,0,Ugw8fAOHgpgLzvSJ_c14AaABAg.A8zhSR95H8bA9-PbY5Tw-4,OT6uElfCI7o,UCG2qLzkfoa6fxqt2I--dLQQ,2024-09-30T05:34:12Z,Ugw8fAOHgpgLzvSJ_c14AaABAg,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@룸84,미쳐 돌아가는 구나 세상이,2,2024-10-01T07:41:33Z,0,UgxTvnYo5fxhQHyY8hN4AaABAg,OT6uElfCI7o,UCrll-dfdY_bz-tfrHLzj_sg,2024-10-01T07:41:33Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@마늘맛캔디,참 이해 안되네..,1,2024-09-27T22:52:43Z,0,UgwF_1XoUP2PLsBfEBh4AaABAg,OT6uElfCI7o,UC-WFxESWHuN6tMjZK6w0pzw,2024-09-27T22:52:43Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@gsimi9304,팬들은 본체가 궁금하진 않은걸까? 컨셉도 재미있고 외형적으로 원하는 만큼 효과를 넣을 수 있으니 신기한데. 시간이 지나면 본체는 사람이다 보니 변할텐데 그러면 본체가 중요하지 않다고 하면 캐릭터는 남아있고 본체가 바뀐다고 하면 괜찮은건가?  재미있는데 뭔가 여러 생각을 나눌 부분들이 있을듯,1,2024-10-03T03:59:06Z,2,UgyWXf4TOwHZI8hDwX54AaABAg,OT6uElfCI7o,UCg2jacByP7WU73k0Fe_3UdQ,2024-10-03T03:59:06Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,대댓글,@user-분홍올챙이,사실 본체 다 알려져 있어요… 2.5세대 망돌이었어서 구글링만해도 바로 나옵니다!,2,2024-10-04T08:40:18Z,0,UgyWXf4TOwHZI8hDwX54AaABAg.A96y6_QHwGJA9A24zsogZ0,OT6uElfCI7o,UC2h1q_iJ_7xx7HsEmmb2S1g,2024-10-04T08:40:18Z,UgyWXf4TOwHZI8hDwX54AaABAg,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,대댓글,@nickname_0wl,⁠@user-분홍올챙이저기 플리분 죄송한데 본체 유포 금지에요..ㅠㅠ팬이라면 애들 신상 지켜줘야 할 것 같습니다..,1,2024-10-17T16:56:59Z,0,UgyWXf4TOwHZI8hDwX54AaABAg.A96y6_QHwGJA9hPGCoIaik,OT6uElfCI7o,UC4U5G4tBHGWJvxEfW2kC64w,2024-10-17T16:56:59Z,UgyWXf4TOwHZI8hDwX54AaABAg,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@tmk7454,구설에 오르지 않는건 아닙니다~,2,2024-09-28T06:42:17Z,0,UgyeSFsMiOP18Bj6EG54AaABAg,OT6uElfCI7o,UCrGgBqKfN4mt_jukQYcdtXw,2024-09-28T06:42:17Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@dev-programmer84,"유교 탈레반 국가에서는 본체랑 분리하는게 유리하지,
아마 본체가 bts 누구지, 그 정도 음주운전 사건을 내도 여기는 아무 상관 없겠지,",0,2024-09-29T14:28:44Z,0,UgyjQQa5X3GAaQ27gOp4AaABAg,OT6uElfCI7o,UCd6xY5HyF_-YcBI_YbabCoA,2024-09-29T14:28:44Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@kodkd-u9u,플레이브 대박나자...!!,2,2024-09-29T04:27:38Z,0,UgztoZLygMxdU7pgRPR4AaABAg,OT6uElfCI7o,UCk8Ac6dztIrsXZB28FG3ppg,2024-09-29T04:27:38Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@김진우-d4x8b,돈은되냐,1,2024-09-29T21:15:28Z,0,Ugz-Bd-gDZtoFFiA4J54AaABAg,OT6uElfCI7o,UC_PRxZ8zCsUoNueiHH_koHQ,2024-09-29T21:15:28Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@leeji1w,난 플레이브가 한국만의 건전한 덕후문화를 만드는데 앞장서고 있다고 생각한다. 왜색묻은 음지애들이랑은 같은 선상에 놓지말아라. 댓글보니 구분들을 못하는데 개네랑은 다르다. 애네는 한국의 기술력과 한국의 웹툰그림체로 만든 케이팝 버츄얼 아이돌이다. 방송부터가 욕설하나 없는 양지방송임.,6,2024-09-28T14:12:43Z,0,Ugw0iQSvFWlEFa0JImx4AaABAg,OT6uElfCI7o,UCPLRCyFs1oVvaOnG29OQGbQ,2024-09-28T14:12:43Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@휘파휘파,펭수처럼 진짜 사람은 따로있는건가??,0,2024-09-29T23:02:33Z,1,Ugw1Te8i0DtqbAbryYJ4AaABAg,OT6uElfCI7o,UCbvzyj7Pyy9DR-kF1O8CH9w,2024-09-29T23:02:33Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,대댓글,@SY-xt6tz,네 사이버 펭수같은 느낌이에요,0,2024-10-01T08:09:02Z,0,Ugw1Te8i0DtqbAbryYJ4AaABAg.A8zhmzRImdUA92G7LpBscu,OT6uElfCI7o,UCqV9Ofrg23VDINQmoukhtkw,2024-10-01T08:09:02Z,Ugw1Te8i0DtqbAbryYJ4AaABAg,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@kim피트,플레이브 영원하자💙💜🩷❤️🖤,2,2024-09-27T15:00:22Z,0,UgwhvE3cKOu6bdAjHp94AaABAg,OT6uElfCI7o,UCFjX8mceo5F-IrGQxb99-XA,2024-09-27T15:00:22Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@yenow,스밍빨로 밤에 10위 딸깍했다가 평일 오전되면 귀신같이 50위로 내려간다는 그 그룹,7,2024-10-03T17:46:31Z,0,Ugz850M0NIdbPTEZaql4AaABAg,OT6uElfCI7o,UCIcWEWIY97Ji8OVm8_1X1ng,2024-10-03T17:46:31Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@비보-e7l,에햐 정병이다 이건.,4,2024-09-29T23:47:00Z,0,Ugy98DZyUaWFcwvkszR4AaABAg,OT6uElfCI7o,UC0cif04ymBXTF6qPgqnGIiA,2024-09-29T23:47:00Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@miu-miung,메이브는 왜 안뜸?,0,2024-09-30T01:27:54Z,0,Ugw8I_EU4--yA5hI5r94AaABAg,OT6uElfCI7o,UCdIe0wAr6IjAG8rzLSXWiDQ,2024-09-30T01:27:54Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@SuKim-l2r,ㅇㅇㄴ인가? 요즘 나오는 애들 또 있던데 요즘 유행인가보네,0,2024-10-01T06:01:46Z,0,Ugy1y8Al04tAfEuEikB4AaABAg,OT6uElfCI7o,UC6YNRBKwlL8OYb4GB2pmvgg,2024-10-01T06:01:46Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@hopefulsz,로보캅 폴리~,1,2024-10-06T16:49:04Z,0,UgyqJPzGcnTaUVR652Z4AaABAg,OT6uElfCI7o,UCfIQpTue67eEMKvI_5LsqKw,2024-10-06T16:49:04Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@Dundjek12,노래가 좋아요,0,2024-10-02T12:10:34Z,0,UgyE0QaMhqa6wH3UiQp4AaABAg,OT6uElfCI7o,UCcA_Car1QlJd3M0LM7YpTHw,2024-10-02T12:10:34Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@일치얼짱-t4j,다른 버추얼아이돌 이야기 할거면 다 이야기 하고 플레이브만 이야기 할거면 플레이브만 이야기 하면 좋았을텐데 플레이브 이야기에 끼워넣은 느낌이네요,2,2024-09-27T12:19:35Z,0,UgxAuw9OAmlVB3qGaIp4AaABAg,OT6uElfCI7o,UC-9FYc2zMg1XF1EJFgHluVg,2024-09-27T12:19:35Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@gwtdtm14wpmpm256,신원이 불분명한 애들을 빨아준다는게 개 신기하네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,6,2024-10-03T08:01:47Z,0,UgzgWSyKNZnqVatyMY54AaABAg,OT6uElfCI7o,UCEB7Kog4ITt595WtNDSBdAg,2024-10-03T08:01:47Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@wolf1004roy,와 뉴스에 플레이브가 나오다니🥹🥹🥹 여섯번째 여름 너무 좋아서 아직까지도 듣고 있는데☺️🌊,1,2024-09-29T12:10:23Z,0,UgyRKHd1NF9v8GwLzel4AaABAg,OT6uElfCI7o,UC-ATubZUs1oppGAg9P2PCiQ,2024-09-29T12:10:23Z,,긍정
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@giseuk,"이건 그냥 궁금한건데... 나이비스는 버추얼아이돌이 아니라 ai가수 아니었나요???? 외형이 버추얼이면 버추얼아이돌인건지..
아니면 아직 명확한 구분이 안된걸까요?",0,2024-09-27T15:45:39Z,1,UgxuOnF5AW2ecAFWGbB4AaABAg,OT6uElfCI7o,UCWLyEbgDcnVtiaOXo4_Ts5w,2024-09-27T15:47:09Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,대댓글,@Arianna-h3c,버추얼뜻이 가상이란 의미라서 AI가수랑 같이 쓰는거라고 하더군요~,0,2024-09-27T17:41:35Z,0,UgxuOnF5AW2ecAFWGbB4AaABAg.A8tmCBj4Pv1A8tzTMqD0SX,OT6uElfCI7o,UCvvuoyiwrwD0OEMmw28222w,2024-09-27T17:41:35Z,UgxuOnF5AW2ecAFWGbB4AaABAg,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@gmvisck,엔간히 돈 쓸데 없는 갑다,3,2024-10-01T10:14:11Z,0,UgxGnMzRhNpN4vcBKGR4AaABAg,OT6uElfCI7o,UCjb5-3p0CJP7kn3KHynpHow,2024-10-01T10:14:11Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@김환-h9q,실화냐...,2,2024-09-27T22:16:14Z,0,UgzpILqFY_DKuBjWnEF4AaABAg,OT6uElfCI7o,UCCVEzOKOZF1ykoA-31jADew,2024-09-27T22:16:14Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@기태박-n2g,시대는 변화한다 예전에 아담인가있었는데 그때는 먼가 이질감이있었는데 이건 신선하네,0,2024-09-30T06:19:28Z,0,UgwINJgcpkLoKxBtCCV4AaABAg,OT6uElfCI7o,UCZDqElYOuOnZ7u_7xCQ8A5w,2024-09-30T06:19:28Z,,중립
노래 잘하는 외계인? 음악방송 1위 하는 버추얼 아이돌 (2024.09.27/뉴스데스크/MBC),MBCNEWS,최상위 댓글,@까만젤리,"머리색: 💙남예준 , 💛한노아, 💗채밤비, 🩶도은호, 🖤유하민 입니다!
플레이브 많은 사랑 부탁드려요!!
평플 라쓰고!!!!!!!!",3,2024-09-27T12:46:04Z,0,Ugx-zRKzKsLRiY3kTfF4AaABAg,OT6uElfCI7o,UCslGaEyA3O3-SfRVWJ3-QQw,2024-09-27T12:46:04Z,,긍정
