동영상 제목,채널명,댓글 유형,작성자,댓글 내용,좋아요,작성일시,대댓글 수,댓글 ID,동영상 ID,작성자 채널 ID,수정일시,상위 댓글 ID,감성
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@Texgotcombo,이런걸 좋아하는게 이해가 안되네...,24,2023-09-28T14:29:46Z,3,Ugy4nQOwgzbkOG49oUF4AaABAg,S1bcy4h1mS8,UCIHtVw1N-3gbAN4LzwtngWg,2023-09-28T14:29:46Z,,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@Axiommen,한번만 잡숴보셈 ㄹㅇ 뽕감,4,2023-09-28T15:41:14Z,0,Ugy4nQOwgzbkOG49oUF4AaABAg.9vCnN6j3G3m9vCvYXVFnSS,S1bcy4h1mS8,UCe3eASDsYw6h8acWIrr8HgA,2023-09-28T15:41:14Z,Ugy4nQOwgzbkOG49oUF4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@이희윤-m4w,​@Axiommenㄹㅇ ㅋㅋ,1,2023-09-28T17:57:59Z,0,Ugy4nQOwgzbkOG49oUF4AaABAg.9vCnN6j3G3m9vDACB06YFP,S1bcy4h1mS8,UCJ2GKst0GS0LPCx0EXa9qHQ,2024-06-17T21:27:07Z,Ugy4nQOwgzbkOG49oUF4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@jony503,​@Axiommenㄹㅇㅋㅋ,0,2023-09-29T00:21:46Z,0,Ugy4nQOwgzbkOG49oUF4AaABAg.9vCnN6j3G3m9vDr70Gf4Ct,S1bcy4h1mS8,UCklVWmffHMTrvM23VF2kk3A,2024-06-17T21:27:07Z,Ugy4nQOwgzbkOG49oUF4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@silrus77,근데 진짜 이건 정신병같음,22,2023-10-09T00:25:33Z,10,Ugxx1ZIg1rWwSDYNxrh4AaABAg,S1bcy4h1mS8,UCOodqF9TK4kHW1RPbNRrAUw,2023-10-09T00:25:33Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@세상-z1r,나도 1년전엔 너와 같은생각했었다,23,2023-10-09T04:30:29Z,0,Ugxx1ZIg1rWwSDYNxrh4AaABAg.9vcbVVTGT3S9vd2XV50eTM,S1bcy4h1mS8,UCmGsTErlDg_tNLXCyx541oA,2023-10-09T04:30:29Z,Ugxx1ZIg1rWwSDYNxrh4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@isegye4ever,게임도 정신병 맞죠? 그쵸?,13,2023-10-09T10:54:29Z,0,Ugxx1ZIg1rWwSDYNxrh4AaABAg.9vcbVVTGT3S9vdjTykM9vR,S1bcy4h1mS8,UCvVm5-UYNSVMhyUwo3mk4kQ,2023-10-09T10:54:29Z,Ugxx1ZIg1rWwSDYNxrh4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@최수민-k7m,@isegye4ever그럼 정신병자 들이 금메달 딴거네 ㅎㄷㄷ,6,2023-10-09T21:09:58Z,0,Ugxx1ZIg1rWwSDYNxrh4AaABAg.9vcbVVTGT3S9vepusCXS6E,S1bcy4h1mS8,UCkRYmLYDmxW6CQyn3fJI0tA,2024-06-18T03:58:17Z,Ugxx1ZIg1rWwSDYNxrh4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@taedo-1947,입덕 부정기 킹아~,3,2023-10-10T15:31:10Z,0,Ugxx1ZIg1rWwSDYNxrh4AaABAg.9vcbVVTGT3S9vgnwMT1XdS,S1bcy4h1mS8,UCSZkwiYAUkKtVB_GjLHX24A,2023-10-10T15:31:10Z,Ugxx1ZIg1rWwSDYNxrh4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@alclsfkfma,​@최수민-k7m그러러게요 저사람 논리대로면 게임도 정신병인데 정신병자들이 올림픽 메달도 따고... 참 세상이 말세네요...,5,2023-10-10T17:37:50Z,0,Ugxx1ZIg1rWwSDYNxrh4AaABAg.9vcbVVTGT3S9vh1R1sFJlZ,S1bcy4h1mS8,UCD9tulWgf7ncS5KfY4_f8Kg,2024-06-18T03:58:17Z,Ugxx1ZIg1rWwSDYNxrh4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@롤링라스,미쿠 콘서트 욕하더만 결국 그걸 따라가네 ㅋㅋ,2,2024-01-17T10:41:20Z,0,UgySFBJEEDSTV47kcoF4AaABAg,S1bcy4h1mS8,UCuuUoyG-Y0WGLjvz7tSq8cA,2024-01-17T10:41:20Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@TVhongkacola,바둑기사 이세돌님 자기 이름 오염돼서 상당히 빡치시겠네 네이버나 구글에 검색할 때도 이딴거 ㅈㄴ 나올텐데,13,2023-09-28T12:53:44Z,10,UgyhlDNy5E2fGIZ-AYx4AaABAg,S1bcy4h1mS8,UC6is4mJntEBCljdBToSifkw,2023-09-28T12:53:44Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@jjeem닭,바둑 기사님도 이세계 아이돌 알고있고 기분이 나쁘다고 하지도 않아요~ 정보 좀 찾아보고 댓글 다세요~ 킹아~!,21,2023-09-28T13:08:20Z,0,UgyhlDNy5E2fGIZ-AYx4AaABAg.9vCcNkhlWfU9vCe2eeY685,S1bcy4h1mS8,UC_hCwlgJfFafRQMOq2WeoxQ,2023-09-28T13:08:20Z,UgyhlDNy5E2fGIZ-AYx4AaABAg,부정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@TVhongkacola,@jjeem닭 멀쩡히 잘 돌아가는 대한민국 망했다는 ^친중or친일 뿔테안경고도비만거북유방도태남^ 말은 안 듣는다,3,2023-09-28T13:13:21Z,0,UgyhlDNy5E2fGIZ-AYx4AaABAg.9vCcNkhlWfU9vCecQ9bHyr,S1bcy4h1mS8,UC6is4mJntEBCljdBToSifkw,2024-04-18T02:19:50Z,UgyhlDNy5E2fGIZ-AYx4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@배우현-x5o,​@TVhongkacolaㅋㅋㅋㅋㅋ 진짜 개웃기네 지만 모르는거봐 ㅋㅋㅋ,14,2023-09-28T13:15:33Z,0,UgyhlDNy5E2fGIZ-AYx4AaABAg.9vCcNkhlWfU9vCesX6JocI,S1bcy4h1mS8,UCbv_Ji5d6ok4A8zjB-15phg,2024-04-18T02:19:50Z,UgyhlDNy5E2fGIZ-AYx4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@isegye4ever,"https://youtube.com/shorts/7Du48i-4Oew?si=6UFYs0oksEEZtiWI
바둑기사님은 처음부터 알고계셨는데 자신이 이해하기 쉽지않은 문화지만 뭐 그런갑다하고 넘긴다네요~ 걱정할 정돈 아닌듯ㅎㅎ",3,2023-09-28T14:15:27Z,0,UgyhlDNy5E2fGIZ-AYx4AaABAg.9vCcNkhlWfU9vCljD1T_0o,S1bcy4h1mS8,UCvVm5-UYNSVMhyUwo3mk4kQ,2023-09-28T14:15:27Z,UgyhlDNy5E2fGIZ-AYx4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@nyanyaneo7080,"네~ 바둑기사 이세돌님 이미 인터뷰 하셨어요^^
아니 그리고 아이즈원 닉 달고 이딴 댓 좀 쓰지마 나도 위즈원이었음...",2,2023-09-28T14:21:43Z,0,UgyhlDNy5E2fGIZ-AYx4AaABAg.9vCcNkhlWfU9vCmS5m2rcc,S1bcy4h1mS8,UC-yyYMole-yaiZFnJw5o7VA,2023-09-28T14:24:02Z,UgyhlDNy5E2fGIZ-AYx4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@yang7440,쟤네 군인 비하한 애들 아님?,13,2023-09-30T13:47:38Z,7,UgyJxmIgoMpcoCI1eRF4AaABAg,S1bcy4h1mS8,UC70Mv65NiM-dYp-XM5eKp3A,2023-09-30T13:47:38Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@jhgyudfgd,그 떡밥 식은지 오래여,5,2023-09-30T16:29:42Z,0,UgyJxmIgoMpcoCI1eRF4AaABAg.9vHs8FRy8XJ9vI9gHyQ0Zb,S1bcy4h1mS8,UCYiE20eamo7j-Pbq373e-tQ,2023-09-30T16:29:42Z,UgyJxmIgoMpcoCI1eRF4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@isegye4ever,"팩트: 군인 비하가 아니라 군인생활의 처지가 궁금해서 말을 하기 시작함. 옛날 군대월급보다 많이 받으니 예전보다 군대생활이 좀더 윤택해지지 않을까하는 뉘앙스였지만, 본인 생각과 달리 상황이 다르게 흘러가고 있음을 인지하고 군인에 대한 사과와 앞으로 그러지 않겠다는 글을 올림. 그로부터 며칠동안은 입도 뻥끗 안하고 조용히 지냈음. 작년 말부터 커버곡과 뉴아바타로 활동을 제대로 다시 하면서 1년간 재발이 생기지 않음. 그때부터 1년간 왁타버스 내에서 사건사고,논란까지 있었지만 주르르님은 그 사이에 뭘 일으킨적 한번도 없음.
그리고 그사이에 이세계아이돌은 군인이 뽑은 군인픽 걸그룹 중 네번째 그룹이 되었다.",21,2023-09-30T18:44:09Z,0,UgyJxmIgoMpcoCI1eRF4AaABAg.9vHs8FRy8XJ9vIP435v8bW,S1bcy4h1mS8,UCvVm5-UYNSVMhyUwo3mk4kQ,2023-09-30T18:45:43Z,UgyJxmIgoMpcoCI1eRF4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@슈프림-b3e,음습하다 음습해 ㅋㅋ,2,2023-09-30T20:10:23Z,0,UgyJxmIgoMpcoCI1eRF4AaABAg.9vHs8FRy8XJ9vIYwdxRYwc,S1bcy4h1mS8,UC1QopDxjhlWeQNWPvWHtL8A,2023-09-30T20:10:23Z,UgyJxmIgoMpcoCI1eRF4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@utreeu,"사람 죽이는 사이버렉카 여기있네..

월급40만원 받다가 200만원 받으면 괜찮은거 아니에요?

그래도 안가?, 아 그렇구나 <이거였는데 이게 비하로 느껴지면 얼마나 열등감에 찌들어있는거냐..",14,2023-09-30T23:31:54Z,0,UgyJxmIgoMpcoCI1eRF4AaABAg.9vHs8FRy8XJ9vIv-XcR8_S,S1bcy4h1mS8,UCZgiq3tVztqCRA7JnYYwwSg,2023-09-30T23:31:54Z,UgyJxmIgoMpcoCI1eRF4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@utreeu,"@user-dq8ls6jm3b ? 보통 어른이나 나이 많은분이 요즘 군대 얼마받나? 이러면 40만원 받는다하면 나올때 학비는 되겠네 이런 소리 하시는데 그것도 정색하고 지금 무슨 말하시는거에요? 이래야함?

그냥 몰라서 몰어본건데
200만원이면 재대할때 2천만원이 넘는데..
그래도 안가냐고 물어보는거에 바들바들 거리네",6,2023-10-01T01:41:37Z,0,UgyJxmIgoMpcoCI1eRF4AaABAg.9vHs8FRy8XJ9vJ8qedMw9D,S1bcy4h1mS8,UCZgiq3tVztqCRA7JnYYwwSg,2024-04-18T01:41:15Z,UgyJxmIgoMpcoCI1eRF4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@grillonyou,"1:29 가상의 인물 아닙니다
본인이 이름과 외견만 바꿔서 자신으로 활동을 해나가시는겁니다

보통 가상인물이라면 일본버튜버처럼 개인정보전체가 설정 픽션인 경우로 스토리작가도 따로있어 해당 버튜버 캐릭터를 연기하는 성우 성격이 크지만

이세돌은 본인의 개인정보와 과거를 기반으로 자기 능력껏 방송활동을 끌고가는 분들입니다",5,2023-09-28T17:04:49Z,6,UgxFtp_QGfIv3Q5HR3l4AaABAg,S1bcy4h1mS8,UCasO52q8Khe0bpbbY73dQzg,2023-09-28T17:04:49Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@줄없는번지점프,그게 가상의 인물이라는거임 자기를 모티브로 해도 현실에 존재하지 않잖아?,4,2023-09-28T17:47:40Z,0,UgxFtp_QGfIv3Q5HR3l4AaABAg.9vD46gS1Wg59vD90WvOT3e,S1bcy4h1mS8,UCsv68K0ZbAgE9SEGfGBZvXw,2023-09-28T17:47:40Z,UgxFtp_QGfIv3Q5HR3l4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@grillonyou,"아무래도 가상인물 한단어로는 마치
 AI사이버가수 아담 취급될거같아서 

달리 설명해보고 싶었어요

결국 실존인물 개인들이 자기판단으로 활동하는거다보니",1,2023-09-28T19:24:43Z,0,UgxFtp_QGfIv3Q5HR3l4AaABAg.9vD46gS1Wg59vDK7M22_hh,S1bcy4h1mS8,UCasO52q8Khe0bpbbY73dQzg,2023-09-28T19:24:43Z,UgxFtp_QGfIv3Q5HR3l4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@Dd-xp8hf,개인정보와 과거를 기반으로 하지만 그것들은 본인들 외에는 모르지 않나요? 그 과거를 거짓으로 얘기할 수도 있는거구요. 결국 직접 드러내지 않는 한 '가상의 인물'을 연기함은 틀린 말이 아니라고 생각하는데요.. 외견도 다르고 이름도 다르고 본인의 과거나 개인정보도 혼자만 알고 있다면  '가상의 인물'이라고 표현하는게 문제가 있어 보이진 않습니다.,0,2023-09-29T06:42:07Z,0,UgxFtp_QGfIv3Q5HR3l4AaABAg.9vD46gS1Wg59vEXdrqqEMF,S1bcy4h1mS8,UCffvntW6PUsdaTxRuOsTCrg,2023-09-29T06:42:07Z,UgxFtp_QGfIv3Q5HR3l4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@ilovesonny777,저분들 얼공하셨나요??? 인터넷에 이세돌 빨간약 치니까 나오긴하던데...,0,2023-09-29T07:16:26Z,0,UgxFtp_QGfIv3Q5HR3l4AaABAg.9vD46gS1Wg59vEa_ACEN3i,S1bcy4h1mS8,UCEzWVtUU0jghrjncrMQ5wmQ,2023-09-29T07:16:26Z,UgxFtp_QGfIv3Q5HR3l4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@달처럼별처럼,​@ilovesonny777얼공안하셧습니다 일부 무례한분들이 억지로 퍼날르는 사진이라 모아서 저분들이 신고하면 처벌밭는걸로 알고있어요,0,2023-09-29T09:44:02Z,0,UgxFtp_QGfIv3Q5HR3l4AaABAg.9vD46gS1Wg59vErTFB0wYK,S1bcy4h1mS8,UCSwp944US7VPvwFdIqYXezA,2024-06-18T00:04:50Z,UgxFtp_QGfIv3Q5HR3l4AaABAg,긍정
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@user-pc8ox6xv7i,씹덕들 이게 인싸문화라거 생각하는거 개웃김,21,2023-10-23T07:44:38Z,9,UgxJRrLbB0CbXrmpoUZ4AaABAg,S1bcy4h1mS8,UCauwQiHs0KilNRGZFQ4XIKw,2023-10-23T07:44:38Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@user-Sg7ok6ew71,아무도 그렇게 생각안함. 이파리들도 이거 씹덕같은거인거 알고있음 분탕ㄴㄴ,37,2023-10-23T12:06:06Z,0,UgxJRrLbB0CbXrmpoUZ4AaABAg.9wCRsfTk0MZ9wCunmwgGli,S1bcy4h1mS8,UCCaaBfqv6u3jwK64woMHhQQ,2023-10-23T12:06:06Z,UgxJRrLbB0CbXrmpoUZ4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@휘파람-d1r,ㄹㅇㅋㅋ,3,2023-10-29T01:44:39Z,0,UgxJRrLbB0CbXrmpoUZ4AaABAg.9wCRsfTk0MZ9wRFSJ_pd8p,S1bcy4h1mS8,UCxT-H7jHxj_K8OeDofj4a9A,2023-10-29T01:44:39Z,UgxJRrLbB0CbXrmpoUZ4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@goggumaa,버츄얼 아이돌이 어떻게 인싸 문화야 임마 ㅋㅋㅋㅋㅋㅋ 우리들끼리 신나게 놀아도 모자랄 판에,15,2023-10-31T20:22:03Z,0,UgxJRrLbB0CbXrmpoUZ4AaABAg.9wCRsfTk0MZ9wYOvAqxe2b,S1bcy4h1mS8,UCxi1G6ZUIjP_DNr95Lk0E8A,2023-10-31T20:22:03Z,UgxJRrLbB0CbXrmpoUZ4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@king-a8282,우리끼리 노는 음지문화,2,2023-11-08T10:55:15Z,0,UgxJRrLbB0CbXrmpoUZ4AaABAg.9wCRsfTk0MZ9wqzPqtDuta,S1bcy4h1mS8,UCdppmOWa6Jit2IM_tDT4lbg,2023-11-08T10:55:15Z,UgxJRrLbB0CbXrmpoUZ4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@스노우-u6i,인싸문화거 되길 바라는거지 그렇게 생각 안해 ㅋㅋㅋㅋ,0,2024-01-06T16:05:20Z,0,UgxJRrLbB0CbXrmpoUZ4AaABAg.9wCRsfTk0MZ9zESnaaRXqC,S1bcy4h1mS8,UCZpqYUHatHtZAstiLe6XCIg,2024-01-06T16:05:20Z,UgxJRrLbB0CbXrmpoUZ4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@벽오름,이세돌은 거부감 없는데 그 팬덤이 역함,6,2023-09-30T03:30:38Z,0,Ugz5rjQvE7GJxvvxgr94AaABAg,S1bcy4h1mS8,UCPEcJqH4Nrd2_NbPy2Rk6Uw,2023-09-30T03:30:38Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@水着-l8c,모두 잠수준비,8,2024-03-27T01:52:15Z,0,UgypDN_jQxs0-TWW-x94AaABAg,S1bcy4h1mS8,UCifbyrmhMDxWHFHhDVSh4mw,2024-03-27T01:52:15Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@지나가던사람,진짜 이해 안가네;,7,2023-12-11T07:27:24Z,1,UgxesqSIix8B88c0IxJ4AaABAg,S1bcy4h1mS8,UCKzbllAqMR5ZjlQ7lFgGVvw,2023-12-11T07:27:24Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@오오옹오옹,계속 하지 마시길 바랍니다! ㅎ,8,2023-12-30T01:56:43Z,0,UgxesqSIix8B88c0IxJ4AaABAg.9yA_rP8Ey089yvv6vx2o5p,S1bcy4h1mS8,UCPVPG7PXycYStMuBwlvVeIQ,2023-12-30T01:56:43Z,UgxesqSIix8B88c0IxJ4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@강주호-h6k,음악 프로그램에는 안나오면 좋겠다,15,2023-10-07T14:23:36Z,7,UgzizxXkP2IK3bvq_hp4AaABAg,S1bcy4h1mS8,UCsigAI7bvF4LM5GozyMThOQ,2023-10-07T14:23:36Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@xesmeteor,이미 나왔고 ㅋㅋㅋㅋㅋ앞으로 계속 나올예정,4,2023-10-10T11:51:44Z,0,UgzizxXkP2IK3bvq_hp4AaABAg.9vZxokc66L49vgPp7t_Rho,S1bcy4h1mS8,UCp2IG8yflZeySOiCixZUS7g,2023-10-10T11:51:44Z,UgzizxXkP2IK3bvq_hp4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@타미-tami,이미 나왔는걸..,2,2023-10-13T09:15:54Z,0,UgzizxXkP2IK3bvq_hp4AaABAg.9vZxokc66L49vnrNOMtuNV,S1bcy4h1mS8,UC-kC-j9g36Uzd_Ypw0RLGVQ,2023-10-13T09:15:54Z,UgzizxXkP2IK3bvq_hp4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@세균단-c4s,이미 나왔쥬,2,2023-10-15T02:57:07Z,0,UgzizxXkP2IK3bvq_hp4AaABAg.9vZxokc66L49vsKbtQaMah,S1bcy4h1mS8,UCUtZaeA3I1aV8UdMpeXSM2Q,2023-10-15T02:57:07Z,UgzizxXkP2IK3bvq_hp4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@tanicham,틀니 압수 ^^,1,2023-10-16T16:53:24Z,0,UgzizxXkP2IK3bvq_hp4AaABAg.9vZxokc66L49vwP6tV-wbx,S1bcy4h1mS8,UC2fP8iLziZxEohpYvkbmRNQ,2023-10-16T16:53:24Z,UgzizxXkP2IK3bvq_hp4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@Kimdoyoungsasangfan,어 나왔고 킹애^^,1,2023-10-27T13:38:32Z,0,UgzizxXkP2IK3bvq_hp4AaABAg.9vZxokc66L49wNNZGCEdju,S1bcy4h1mS8,UCoFNdqY7yLBb060Sup6-lFQ,2023-10-27T13:38:32Z,UgzizxXkP2IK3bvq_hp4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@kwon670,"푸바오 중국반환할때 울고 뭐 어쩌구 저쩌구 나라망했니 하면서 
이거보면 그냥 다 거기서 거기인거 아니냐? ㅋㅋㅋ",0,2024-08-03T12:33:49Z,3,Ugw79VhiyB8OSXxvB1x4AaABAg,S1bcy4h1mS8,UCy3wcga1XsDt2FlMrri4QzQ,2024-08-03T12:33:49Z,,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@uzi7469,갑자기 뜬금없이 푸바오가 왜 나오노?,7,2024-08-03T14:56:06Z,0,Ugw79VhiyB8OSXxvB1x4AaABAg.A6foX6iT1z4A6g3oBuzLvo,S1bcy4h1mS8,UC_fZznt3VD_7G4ayJtkiqWg,2024-08-03T14:56:06Z,Ugw79VhiyB8OSXxvB1x4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@user-bu1wt1zp7t,논점을 못 잡은 사람,5,2024-08-07T08:24:08Z,0,Ugw79VhiyB8OSXxvB1x4AaABAg.A6foX6iT1z4A6pf7rKeKVj,S1bcy4h1mS8,UCAn9z1tUBsi6C2kEUv-4z5A,2024-08-07T08:24:08Z,Ugw79VhiyB8OSXxvB1x4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,대댓글,@tmwmfks3345,국어 몇등급 나오냐 너?ㅋㅋㅋ,0,2025-02-12T08:50:48Z,0,Ugw79VhiyB8OSXxvB1x4AaABAg.A6foX6iT1z4AERNQaMAIRc,S1bcy4h1mS8,UCYPWgljh5EMQTvqfddclOtA,2025-02-12T08:50:48Z,Ugw79VhiyB8OSXxvB1x4AaABAg,중립
콘서트 티켓 8분 만에 전석 매진시킨다는 버추얼 아이돌 근황 / 스브스뉴스,스브스뉴스 SUBUSUNEWS,최상위 댓글,@Kotomi_1,와 이게 대한민국 수준이냐... 진심 역하다,16,2023-10-04T13:04:20Z,6,UgwJ4NWJLCUatboBIjF4AaABAg,S1bcy4h1mS8,UCkHW2S9Te6ki5rZjxNPd0Bg,2023-10-04T13:04:20Z,,중립
