,keywords
Yg_AOZjHt3M,"['한마디', '아프다', '이해']"
Yg_AOZjHt3M,"['진짜', '국민']"
Yg_AOZjHt3M,"['돌팬', '남팬', '안되다', '없다', '후려', '남팬', '버츄어', '남자', '확실하다', '시대', '여자', '제일', '발주', '자고']"
Yg_AOZjHt3M,"['남팬', '안되다', '팩트']"
Yg_AOZjHt3M,"['자꾸', '음지', '있다', '양지', '발악', '사람', '반감', '가지', '혐오']"
Yg_AOZjHt3M,"['유방암', '머리', '팩트', '의미', '없다', '버튜버', '누구', '안중근', '의사', '보고', '대진']"
Yg_AOZjHt3M,"['종겜러', '최소한', '있다', '리액션', '버튼', '가짜', '소비', '이해', '자체', '애니', '영화', '같다', '작품', '처럼', '감동', '영감', '아니다', '존중', '이해', '시간', '소비', '자체', '자기', '인생', '주인공', '부정', '느낌', '완전', '아주']"
Yg_AOZjHt3M,"['일말', '존중', '없다', '똥글', '존중', '이해', '애니']"
Yg_AOZjHt3M,"['버튜버', '좋아하다', '인생', '패배', '진짜', '한번']"
Yg_AOZjHt3M,"['차이', '없다', '굳이']"
Yg_AOZjHt3M,"['김희철', '에일리', '자이언티', '등등', '진보면', '들보', '이쁘다', '잘생기다', '여친', '있다', '지금', '여친', '참외']"
Yg_AOZjHt3M,"['친구', '좋아하다', '평범하다']"
Yg_AOZjHt3M,"['영상', '보고', '좋아하다', '오타쿠', '같다', '문제']"
Yg_AOZjHt3M,"['반대', '아니다', '순위', '좋아하다', '신기하다', '가치관', '차이']"
Yg_AOZjHt3M,"['버추', '멀다', '좋아하다', '사람', '있다', '싫어하다', '사람', '있다', '별로']"
Yg_AOZjHt3M,"['거의', '동안', '증오', '정도', '싫어하다', '안보', '어느새다', '웬만하다', '못지않다', '없다']"
Yg_AOZjHt3M,['파리']
Yg_AOZjHt3M,"['팬덤', '버튜버', '업계', '후퇴', '장본인']"
Yg_AOZjHt3M,"['걔네', '논란', '많다', '은애', '아니다', '최근']"
Yg_AOZjHt3M,"['모두', '굴찜']"
Yg_AOZjHt3M,"['사이버', '범죄', '집단', '가깝다']"
Yg_AOZjHt3M,"['꼰대', '공감']"
Yg_AOZjHt3M,['모두']
Yg_AOZjHt3M,"['그거', '다르다', '버츄얼']"
Yg_AOZjHt3M,"['아니다', '요즘', '스텔라', '이브', '같다', '기업', '정도', '외모', '야하다', '아니다', '일반', '예쁘다', '편이', '야하다', '요즘', '사람', '빨갛다']"
Yg_AOZjHt3M,"['대장', '가수']"
Yg_AOZjHt3M,"['인간', '좋아하다', '사람', '사람', '빙의', '힘들다', '버츄얼', '딸깍', '활동', '아니다', '이렇다', '꼬우', '그렇다', '나이', '대도', '비슷하다']"
Yg_AOZjHt3M,"['소리', '얘기', '빙의', '얘기']"
Yg_AOZjHt3M,"['장비', '착용', '리스크', '전곡', '작사', '작곡', '프로', '듀싱', '안무', '본인', '자체', '제작', '라이브', '무대', '콘서트', '소화', '대체', '먹음', '웬만하다', '실력', '좋다', '버추', '이유', '실력', '유명하다']"
Yg_AOZjHt3M,"['요즘', '인기', '있다', '양지', '존중']"
Yg_AOZjHt3M,['모두']
Yg_AOZjHt3M,
Yg_AOZjHt3M,['발언']
Yg_AOZjHt3M,"['아니다', '타당', '근거', '토대', '합리', '주장', '경쟁률', '어렵다', '확률', '부족하다', '거의', '똑같다', '실제', '경쟁률', '버츄얼', '경쟁률', '비교', '무명', '생활', '인기', '없다', '버츄얼', '차고', '넘침', '어렵다', '사실', '자유롭다', '정도', '아니다', '비교', '자체', '불가', '수준', '실제', '비용', '시간', '노력', '월등하다', '버츄얼', '운동', '실제', '그게', '아니다', '피부관리', '운동', '화장', '많다', '또한', '엄청나다', '스케줄', '소화', '요구', '체력', '힘들다', '실제', '회사', '당연하다', '조치', '취하', '있다', '당연하다', '불구', '몰래', '스토킹', '악성', '사생', '차고', '넘침', '실제', '보호', '없다', '활동', '자체', '아예', '모든', '지장', '모든', '아니다', '모두', '타당', '근거', '토대', '적합하다', '주장', '일반', '시간', '노력', '비용', '버츄얼', '현저', '리스크', '정병', '아니다', '실제', '거의', '모든', '일반', '해당', '라가', '아니다', '리스크', '같다', '취급', '일선', '도무지', '이해', '납득', '아니다', '일반', '같다', '대우', '과분', '행동', '이의', '반박', '것일', '수면', '위로', '아무', '실제', '행동', '직접', '것욕', '확률', '높다', '데이터', '간접', '것욕', '확률', '낮음', '차이', '일반', '다르다', '주장', '오류', '자유', '자유', '피해', '실제', '버츄얼', '실제', '방송', '현실', '인간', '활동', '실제', '동등', '대우', '거부', '피해', '행위', '등를', '주지', '범위', '책임', '앞서', '싫어하다', '인정', '앞서', '아니다', '본인', '있다', '범위', '성장하다', '좋다', '수면', '실제', '동등', '대우', '차이', '명심']"
Yg_AOZjHt3M,"['자신', '없다', '방송', '인생', '날로']"
Yg_AOZjHt3M,"['이브', '사람', '몰입']"
Yg_AOZjHt3M,"['버츄얼', '사람', '버츄얼', '수임']"
Yg_AOZjHt3M,
Yg_AOZjHt3M,"['버츄얼볼빠', '애니', '개틀', '소리', '진짜', '이해', '안되다']"
Yg_AOZjHt3M,"['애니', '상호작용', '캐릭터', '세계관', '서사', '겨를', '없다', '저만큼', '어렵다', '얼마', '네이버', '웹툰', '웹툰', '캐릭', '이렇다', '시장', '발달', '유사하다', '방향', '있다']"
Yg_AOZjHt3M,['모두']
Yg_AOZjHt3M,"['버튜버', '좋다', '제발', '우물', '끼리', '제발']"
Yg_AOZjHt3M,['굴찜']
Yg_AOZjHt3M,"['버튜버', '처빨', '커뮤', '똥글']"
Yg_AOZjHt3M,"['다르다', '버츄얼', '보기', '역함', '족족', '차단', '좋다']"
Yg_AOZjHt3M,['굴굴']
Yg_AOZjHt3M,"['채증', '채증']"
Yg_AOZjHt3M,"['자체', '인기', '직업', '인기', '많다', '정의']"
Yg_AOZjHt3M,"['버튜버', '노래', '아무나']"
Yg_AOZjHt3M,"['신기하다', '팬층', '아니다', '주변', '해도', '기타', '등등', '버츄얼', '좋아하다', '사람', '초동', '노력', '케이스']"
Yg_AOZjHt3M,"['이렇다', '씹덕', '좋아하다', '아니다']"
Yg_AOZjHt3M,"['아니다', '근처', '있다', '내면', '사회', '이미지', '나락', '버츄얼돌실제', '없다', '팬덤', '굉장하다', '공격', '또한', '때문']"
Yg_AOZjHt3M,"['공격', '다른', '비슷하다', '생각', '인기', '비호', '감작', '분탕', '플루', '서나', '비슷하다', '버츄얼', '특성', '커뮤니티', '몰리', '씹덕', '편하다']"
Yg_AOZjHt3M,"['순수하다', '아티스트', '좋다', '덕질', '사람', '다수', '자기', '누구', '좋아하다', '이미지', '이렇다', '때문', '같다', '자기', '좋아하다', '아티스트', '보이', '어디', '있다', '비주류', '아니다', '더욱', '초동', '같다', '통계', '더욱']"
Yg_AOZjHt3M,"['모든', '안티', '없다', '유독', '팬덤', '폭력', '난폭하다']"
Yg_AOZjHt3M,"['문제', '존중', '랍시고', '강요', '문제', '상호', '존중', '인정', '어랴워', '개떼', '물어', '어렵다']"
Yg_AOZjHt3M,"['당장', '영상', '댓글', '명도', '그렇다', '사람', '소수', '극성', '보고', '판단', '아니다']"
Yg_AOZjHt3M,"['그렇다', '소수', '전체', '판단']"
Yg_AOZjHt3M,"['방도', '돼지']"
OT6uElfCI7o,"['사람', '모임']"
OT6uElfCI7o,"['악제', '뮤비', '댓글']"
OT6uElfCI7o,"['입덕', '부정', '그렇다', '영상', '연속', '보고', '나니', '좋아하다', '됬넹', '이렇다']"
OT6uElfCI7o,"['댓글', '보고', '자신', '영상', '입덕', '정해', '사람', '이다']"
OT6uElfCI7o,"['입덕', '일주일', '응원봉', '구입', '진짜']"
OT6uElfCI7o,"['그게', '추석', '미치다']"
OT6uElfCI7o,"['오늘', '입덕']"
OT6uElfCI7o,"['현실', '망하다', '뻔하다', '드르']"
OT6uElfCI7o,"['늦덕', '일차', '자컨', '커버', '지루하다', '이상', '행복하다']"
OT6uElfCI7o,"['입덕', '일차', '현생', '있다']"
OT6uElfCI7o,"['이제', '있다']"
OT6uElfCI7o,"['입덕', '영상', '까마득하다', '최근', '아시아', '투어', '콘서트', '영상', '줄줄이']"
OT6uElfCI7o,"['일단', '친구', '시작', '시간']"
OT6uElfCI7o,"['어느새다', '수저', '방송', '보고', '있다', '나방', '그렇다']"
OT6uElfCI7o,"['시간', '순삭', '당하다']"
OT6uElfCI7o,
OT6uElfCI7o,"['친구', '다가', '밥값', '외계']"
OT6uElfCI7o,"['시간', '밥값']"
OT6uElfCI7o,"['이제', '좋아하다']"
OT6uElfCI7o,['바부']
OT6uElfCI7o,
OT6uElfCI7o,"['실제', '인간', '상처', '인류', '상실하다', '극단', '동물', '애호', '가상', '인물', '좋아하다', '비정상', '정신', '착란', '사회', '위험', '정신', '문제', '과정']"
OT6uElfCI7o,"['버추', '좋아하다', '아니다', '좋아하다', '버추', '노래', '좋다', '재밌다', '멤버', '음악', '대한', '진심', '있다', '마음', '저절로', '없다', '평생']"
OT6uElfCI7o,"['좋아하다', '버츄얼', '무지', '많다']"
OT6uElfCI7o,"['아니다', '이쁘다', '좋아하다', '다음', '부분', '그게', '나쁘다', '아니다']"
OT6uElfCI7o,
OT6uElfCI7o,"['시체', '생각']"
OT6uElfCI7o,"['오늘', '오픈', '카페', '모습', '테라', '정복']"
OT6uElfCI7o,"['가수', '본질', '음악', '집중', '항상', '응원']"
OT6uElfCI7o,"['버추', '좋아하다', '아니다', '좋아하다', '버추']"
OT6uElfCI7o,"['진짜', '완전']"
OT6uElfCI7o,
OT6uElfCI7o,"['심장', '그게', '버추', '동네', '사람']"
OT6uElfCI7o,"['가수', '입덕', '별거', '있다', '노래', '좋다', '입덕']"
OT6uElfCI7o,"['가수', '본질', '겉모습', '아니다', '는걸', '여실히', '그룹', '이다', '발표', '작사', '작곡', '안무', '자체', '제작', '노래', '소통', '덕질', '가장', '인간']"
OT6uElfCI7o,"['작곡', '안무', '자체', '제작', '좋아하다', '없다', '거기', '사랑', '그렇다']"
OT6uElfCI7o,"['가수', '본업']"
OT6uElfCI7o,"['본업', '충실하다']"
OT6uElfCI7o,"['인기', '있다', '같다', '아니다', '친구', '노래', '셀프', '메이드', '방식', '독특하다']"
OT6uElfCI7o,"['자체', '타이틀', '아니다', '작곡', '안무', '무엇', '진심', '사랑', '사랑', '보답', '위해', '사랑', '좋다', '노래', '무한', '반복', '같다', '칭찬', '감사']"
OT6uElfCI7o,"['구설', '얘기', '언제', '다른', '좋아하다']"
OT6uElfCI7o,"['버추', '노래', '좋다', '당연하다', '좋아하다', '당연하다', '생각', '그게', '항상', '좋다', '노래', '고맙다', '최고']"
OT6uElfCI7o,"['팝음악', '버추', '밴드', '고릴라즈', '그래미', '시상식', '이해', '안되다', '시대', '악플']"
OT6uElfCI7o,"['가세', '지긋지긋']"
OT6uElfCI7o,['신선하다']
OT6uElfCI7o,"['그렇다', '고릴라즈', '있다']"
OT6uElfCI7o,"['댓글', '하나', '없다', '혼자', '부들', '거리']"
OT6uElfCI7o,"['초반', '신고', '보지', '뒤늦다', '시비']"
OT6uElfCI7o,"['오늘', '오픈', '카페', '뉴스', '처음', '행복하다', '노래', '좋다']"
OT6uElfCI7o,"['처음', '그림', '낯설다', '계속', '똑같다', '사람']"
OT6uElfCI7o,"['겉모습', '다른', '사람', '편견', '같다']"
OT6uElfCI7o,"['어색하다', '감정이입', '똑같다']"
OT6uElfCI7o,"['처음', '낯설다', '캐릭터', '생각', '자체']"
OT6uElfCI7o,"['낯설다', '보시', '분도', '계시다', '누구', '본업', '정말', '나쁘다', '먼저', '노래']"
OT6uElfCI7o,['마지막']
OT6uElfCI7o,"['노래', '좋아하다', '취향', '음악', '가수', '행복하다']"
OT6uElfCI7o,
OT6uElfCI7o,['저됴욤']
OT6uElfCI7o,"['작곡', '작사', '안무', '자체', '제작', '사랑', '가득하다', '외계인', '좋아하다', '있다']"
OT6uElfCI7o,"['테라', '정복']"
OT6uElfCI7o,"['취향', '열정', '감수성', '최신', '기술', '덕분', '낭만', '있다']"
OT6uElfCI7o,"['겉모습', '아니다', '진심', '음악', '마음씨', '반했어']"
OT6uElfCI7o,"['오늘', '카페', '촬영', '뉴스', '테라', '정복']"
OT6uElfCI7o,"['진심', '전달', '없다']"
OT6uElfCI7o,"['버추', '입덕', '버추', '얼임', '입덕', '대부분', '확신', '흔하다', '버추', '인기', '요인', '비주', '추측', '계시다', '단발', '관심', '호감', '있다', '입덕', '전혀', '다른', '문제', '이다', '카테고리', '버추', '강점', '기술', '비주', '기본', '가장', '중요하다', '서브컬쳐', '인식', '편견', '실력', '좋다', '음악', '로서', '버추', '차별', '화가', '기도', '엄청나다', '차별', '이유', '기도', '인기', '요인', '산업혁명', '초점', '어렵다', '이론', '접근', '버추', '사람', '일이', '사람', '당연하다', '이치', '생각', '그렇다', '부분', '전혀', '다르다', '아니다', '마지막', '버추']"
OT6uElfCI7o,
OT6uElfCI7o,"['음악', '무대', '좋다', '테라', '정복']"
OT6uElfCI7o,"['가수', '노래', '좋아하다', '이유', '없다']"
OT6uElfCI7o,"['버추', '좋아하다', '다기', '버추', '얼임', '좋아하다', '없다', '아이']"
OT6uElfCI7o,"['장난', '아니다', '정도', '실력', '처음']"
OT6uElfCI7o,"['오늘', '오픈', '카페', '노래', '노래', '좋다', '매력', '있다', '멋지다', '외계인', '많다', '관부']"
OT6uElfCI7o,['정복']
OT6uElfCI7o,"['사랑', '만주', '왹져들', '어떻다', '사랑', '테라', '정복']"
OT6uElfCI7o,"['필요없다', '사랑', '보고', '간다', '만큼']"
OT6uElfCI7o,"['평생', '좋아하다', '본적', '없다', '버추', '입문', '외계인', '덕분', '행복하다']"
OT6uElfCI7o,"['당연하다', '비주', '멋지다', '있다', '우선', '자체', '제작', '노래', '안무', '매력', '있다', '좋다', '무엇', '진심', '소통', '모습', '없다']"
OT6uElfCI7o,"['많다', '사람', '하나', '안보']"
OT6uElfCI7o,"['실력', '좋다', '언행', '이쁘다', '입덕', '입덕', '작년', '한일', '하나', '오늘', '카폐', '오픈', '벌써', '방송사']"
OT6uElfCI7o,"['년대', '라이브', '가수', '그립다', '일루', '노래']"
OT6uElfCI7o,"['라이브', '영상', '유명하다', '친구']"
OT6uElfCI7o,"['버추', '좋아하다', '아니다', '버추', '얼임', '사랑', '된거', '너희', '노래', '자부심']"
OT6uElfCI7o,"['시작', '사랑', '남다르다', '같다', '행복하다']"
OT6uElfCI7o,"['버추', '보고', '좋아하다', '아니다', '음악', '실력', '성격', '센스', '케미', '사랑', '보고', '좋아하다', '멤버', '육각형', '센터', '어찌', '응원', '있다']"
OT6uElfCI7o,"['가수', '본업', '노래', '좋아하다', '노래', '본인', '직접', '무대', '멋있다', '방송', '웃기', '구설수', '자유롭다', '어쩌', '그렇다', '관심', '없다']"
OT6uElfCI7o,['최고다']
OT6uElfCI7o,"['좋다', '노래', '가수', '좋다']"
OT6uElfCI7o,['사랑']
OT6uElfCI7o,"['이번', '콘서트', '아주', '기대']"
OT6uElfCI7o,"['알고리즘', '시작']"
OT6uElfCI7o,"['질감', '아니다', '기술', '더하다', '멤버', '실력', '감탄', '당하다', '매일', '승승장구', '는걸', '뿐이다']"
OT6uElfCI7o,"['이번', '콘서트']"
OT6uElfCI7o,"['먼저', '뉴스', '부럽다']"
OT6uElfCI7o,"['보통', '좋아하다', '열애설', '없다', '병크', '없다', '좋아하다', '아니다', '사람', '관련', '있다', '다른', '똑같다', '세계관', '있다', '다른', '초능력자', '세계관', '있다', '우린', '세계관', '재미나', '현실', '구분', '가상세계', '그렇다', '아니다']"
OT6uElfCI7o,"['차근차근', '테라', '정복']"
OT6uElfCI7o,"['오늘', '오픈', '벌써', '기사', '빠르다']"
OT6uElfCI7o,"['인정', '남자', '반하다', '정도']"
OT6uElfCI7o,"['오늘', '처음', '덕질', '한번', '사람', '입장', '실제', '인간', '가수', '평생', '악수', '한번', '멀리', '똑같닼']"
OT6uElfCI7o,"['유명하다', '지지마', '유명하다', '유명하다', '지지마', '유명하다', '유명하다', '지지마', '작고', '소중하다', '포도', '진짜', '소중하다', '소중하다']"
OT6uElfCI7o,"['노래', '좋다', '음악', '대한', '열정', '진심', '전달', '응원', '좋아하다', '버추', '거지', '문제', '없다', '선입견', '여타', '다르다', '없다', '모두', '관심', '부탁드리다', '자체', '제작', '이다']"
OT6uElfCI7o,"['본업', '사랑']"
OT6uElfCI7o,"['화면', '있다', '가짜', '서로', '진심']"
OT6uElfCI7o,
OT6uElfCI7o,"['노래', '실력', '좋다', '그룹', '버츄', '이제', '별로', '노래', '세대', '느낌', '요즘', '린지', '노래', '아니다', '별로', '질리']"
OT6uElfCI7o,"['누구', '미래', '지향', '기술', '사용', '모습', '노래', '아날로그', '감성', '멤버', '어떻다', '사람', '인간미', '넘침', '가끔', '버추', '사실', '있다', '실력', '없다', '어떻다', '좋아하다', '그렇다', '버추', '많다', '사람', '익숙하다', '사실', '장벽', '멤버', '다양하다', '매력', '익숙하다', '입덕', '장벽', '같다', '겉모습', '멤버', '자체', '사랑']"
OT6uElfCI7o,"['관심', '없다', '굳이', '악플', '없다', '바영']"
OT6uElfCI7o,"['정말', '아니다', '노래', '기본', '야하다', '가수', '직업', '가장', '같다']"
OT6uElfCI7o,"['엄마', '신기하다', '젊다', '사람', '이해']"
OT6uElfCI7o,"['버추', '인공', '지능', '구분', '생각', '버추', '사람', '있다', '성공', '가수', '성공하다', '본질', '음악', '잘해야', '생각', '직접', '음악', '프로듀싱', '안무', '자체', '제작', '정말', '실력', '좋다', '인성', '좋다', '아티스트', '이렇다', '사람', '어떻다', '사랑', '있다']"
OT6uElfCI7o,"['사전', '의미', '가상', '몇몇', '영상', '소개', '실제', '사람', '유무', '문화', '사람', '차이', '버추', '얼쪽', '사람', '있다', '보통', '인공', '지능', '등장', '개념', '혼란', '스럽다', '같다', '사람', '있다', '경우', '없다', '의미', '매우', '다르다', '구분']"
OT6uElfCI7o,"['작사', '작곡', '노래', '댄스', '좋아하다', '예능', '단말']"
OT6uElfCI7o,"['노래', '좋다']"
OT6uElfCI7o,"['우주', '최고', '스타']"
OT6uElfCI7o,['플레이']
OT6uElfCI7o,"['일단', '노래', '좋다', '여섯', '여름', '노래', '좋다', '입덕', '본업', '좋아하다']"
OT6uElfCI7o,['마지막']
OT6uElfCI7o,"['한번', '헤어']"
OT6uElfCI7o,"['노래', '보고', '자기', '끼리', '라이브', '모습', '좋아하다', '약간', '차원', '제일', '다른', '좋아하다', '다르다', '입덕', '사랑', '응원', '있다']"
OT6uElfCI7o,"['사랑', '많다', '소통', '모습', '역시', '입덕', '포인트', '하나', '사랑', '아이', '도루', '어떻다', '좋아하다']"
OT6uElfCI7o,"['편견', '관심', '자체', '무심하다', '인생', '알고리즘', '바람', '호기심', '클릭', '잠도', '현생', '이제', '뉴스', '있다']"
OT6uElfCI7o,"['사랑', '없다']"
OT6uElfCI7o,"['좋다', '사랑', '콘서트']"
OT6uElfCI7o,"['버추', '거부', '버추', '유튜버', '방송', '안보', '오히려', '버추', '표현', '많다', '있다', '무엇', '노래', '좋다', '정신차리다', '플레이', '리스트', '노래']"
OT6uElfCI7o,['좋아하다']
OT6uElfCI7o,"['진짜', '개그맨', '같다']"
OT6uElfCI7o,"['버추', '마음', '진심', '이다', '음악', '누구', '진심', '음악', '고맙다', '음악', '좋아하다', '마음', '다시', '사람', '좋아하다']"
OT6uElfCI7o,
OT6uElfCI7o,"['진짜', '최고다']"
OT6uElfCI7o,"['노래', '노래', '좋다', '선선', '바람', '같다', '맑다', '션션', '좋다', '최신', '리스트', '일단']"
OT6uElfCI7o,"['노래', '보고', '숏츠', '몇번', '없다', '진짜', '덕질', '재밌다', '행복하다', '인생', '처음', '뉴스', '대견하다']"
OT6uElfCI7o,"['테라', '정복']"
OT6uElfCI7o,"['입덕', '좋다', '노래', '취향', '비주', '케미', '서사', '무슨', '필요조건', '있다', '똑같다']"
OT6uElfCI7o,"['노래', '좋다']"
OT6uElfCI7o,"['작사', '작곡', '안무', '사랑', '어머', '어마', '게다가', '버블', '사랑', '어떻다', '사랑', '있다']"
OT6uElfCI7o,"['행복', '테라', '시대', '시작']"
OT6uElfCI7o,"['가수', '개그맨']"
OT6uElfCI7o,"['처음', '이자', '마지막']"
OT6uElfCI7o,"['입덕', '한지', '훌쩍', '처음', '이이', '시작', '처음', '낯설다', '진짜', '가짜', '구분', '급하다', '그렇다', '개념', '덕질', '있다', '중요', '버추', '장점', '한계', '있다', '한계', '타개', '방법', '한계', '없다', '낯선', '퍼포먼스', '컨텐츠', '흥미롭다', '수준', '경이', '지경', '입덕', '컨텐츠', '많다']"
OT6uElfCI7o,"['회사', '마케팅', '회의', '처음', '정신차리다', '벌써', '플브', '입덕', '게뭐', '머글', '년전', '그렇다']"
OT6uElfCI7o,"['진짜', '버추', '성공하다', '아니다', '진짜', '보석같다', '사람']"
OT6uElfCI7o,"['가수', '노래', '승부']"
OT6uElfCI7o,"['사실', '버추', '좋아하다', '아니다', '플레이', '좋아하다', '캐릭터', '모습', '있다', '행동', '조금', '아이러니', '어떻다', '스타', '인간', '매력']"
OT6uElfCI7o,"['일단', '노래', '좋다', '실력', '좋다']"
OT6uElfCI7o,"['이제', '노예', '이다']"
OT6uElfCI7o,"['좋아하다', '버츄', '노아', '지하', '면서', '안보', '다가', '실력', '개그', '이제', '없다', '안되다']"
OT6uElfCI7o,"['따갑다', '가을', '따갑다', '없다']"
OT6uElfCI7o,"['음악', '좋다', '선입견']"
OT6uElfCI7o,"['저녁', '뉴스']"
OT6uElfCI7o,"['노래', '좋다', '사랑', '엄청나다', '좋아하다']"
OT6uElfCI7o,"['노래', '가수', '당연하다', '사랑', '가득하다', '사랑', '없다']"
OT6uElfCI7o,"['편견', '노래', '좋아하다']"
OT6uElfCI7o,"['처음', '정말', '순식간']"
OT6uElfCI7o,"['노텔기', '우스', '보고', '바로', '입덕', '입덕', '부정', '있다']"
OT6uElfCI7o,"['데이', '식스', '처럼', '노래', '좋다', '예능', '좋다', '좋아하다', '이유', '없다']"
OT6uElfCI7o,"['나이비스', '완전', '인공', '지능', '버추', '껍데기', '그래픽']"
OT6uElfCI7o,"['가수', '그것', '버추', '사람', '린생', '한치']"
OT6uElfCI7o,"['버추', '좋다', '아니다', '노래', '좋다']"
OT6uElfCI7o,"['버추', '좋다', '아니다', '좋아하다', '버추']"
OT6uElfCI7o,"['일단', '노래', '좋다']"
OT6uElfCI7o,"['플뿌', '진심', '마음']"
OT6uElfCI7o,"['진심', '평생', '노래', '있다', '응원']"
OT6uElfCI7o,"['버츄', '아니다', '노래', '좋다', '실력', '있다', '인간미', '넘치다', '플레이', '좋아하다', '사랑']"
OT6uElfCI7o,"['버츄얼', '좋아하다', '아니다', '실력', '좋다', '좋아하다', '좋아하다']"
OT6uElfCI7o,"['처음', '부터', '관심', '있다', '버추', '케릭', '케릭', '순위', '노래', '좋다', '정도', '아니다', '압도', '좋다', '생각', '노래', '좋다', '코어', '아니다', '항상', '응원']"
OT6uElfCI7o,"['이름', '입덕', '파란색', '노란색', '분홍색', '실버', '검은색', '궁금하다', '분명', '버추', '우린']"
OT6uElfCI7o,"['노아', '입덕', '개월', '보고', '덕질', '힘들다', '이제야', '타임', '라임']"
OT6uElfCI7o,"['진짜', '자랑스럽다', '외계인', '드류']"
OT6uElfCI7o,"['노래', '좋다', '한몫', '노래', '별로', '바로', '거름']"
OT6uElfCI7o,"['오늘', '촬영', '벌써']"
OT6uElfCI7o,"['구설', '좋아하다', '아니다', '버추', '방송', '처음', '다른', '버추', '다른', '외모', '실력', '진심', '없다', '지금', '모습', '사랑', '응원', '노래', '좋다', '많다', '때문', '버추', '장벽', '허물', '어질다', '생각', '그렇다', '테라', '정복']"
OT6uElfCI7o,"['캐릭터', '아니다', '실력', '좋아하다']"
OT6uElfCI7o,"['노래', '뭔가', '세대', '시절', '느낌', '노래', '길다', '한국어', '가사', '많다', '그렇다', '좋다']"
OT6uElfCI7o,"['그거', '어떻다', '어떻다', '좋아하다', '사랑', '없다']"
OT6uElfCI7o,"['테라', '정복', '차근차근']"
OT6uElfCI7o,"['얼른', '놀랍다', '현상', '아니다', '당연하다', '일상', '좋다', '뉴스', '대부분', '비슷하다', '내용']"
OT6uElfCI7o,"['어제', '이마트', '노래', '인기', '많다']"
OT6uElfCI7o,"['다른', '본업', '사랑', '가득', '사랑', '없다']"
OT6uElfCI7o,"['한계', '데뷔', '한계', '너희', '모든', '사랑']"
OT6uElfCI7o,"['역시', '뉴스', '대단하다']"
OT6uElfCI7o,"['사람', '좋다', '겉모습', '모델링', '똑같다', '사람']"
OT6uElfCI7o,"['뉴스', '좋다', '테라', '정복']"
OT6uElfCI7o,"['카페', '촬영', '대박', '진짜', '버추', '좋아하다', '아니다', '플레이', '좋아하다']"
OT6uElfCI7o,"['사랑', '정말', '즐겁다', '아름답다', '일이', '는걸', '고맙다', '사람', '오래오래']"
OT6uElfCI7o,['사랑']
OT6uElfCI7o,"['사람', '노래', '진짜', '보물']"
OT6uElfCI7o,"['각자', '위치', '최선', '모습', '아름답다']"
OT6uElfCI7o,"['오늘', '바로', '계속']"
OT6uElfCI7o,"['이번', '노래', '입덕']"
OT6uElfCI7o,"['노로', '시작']"
OT6uElfCI7o,"['실력', '있다', '좋아하다', '실력', '좋다', '웃기', '엽기', '시작', '없다', '대하']"
OT6uElfCI7o,"['노래', '좋다', '본업', '자체', '제작', '맛있다']"
OT6uElfCI7o,"['음악', '진심', '모습', '응원', '시작']"
OT6uElfCI7o,"['실제', '사람', '구별', '힘들다', '입덕', '포기', '개성', '쉽다']"
OT6uElfCI7o,['심장']
OT6uElfCI7o,"['플레이', '좋아하다']"
OT6uElfCI7o,"['전곡', '작곡', '작사', '안무', '자체', '돌입', '낯설다', '노래', '사람', '열광하다', '이해', '일주일', '콘서트', '입덕', '부정', '있다', '온콘', '막차', '탑승']"
OT6uElfCI7o,"['인터뷰', '같다', '마음', '같다', '생각']"
OT6uElfCI7o,"['노래', '진짜', '좋다']"
OT6uElfCI7o,"['테라', '정복']"
OT6uElfCI7o,['노래']
OT6uElfCI7o,"['안녕하다', '입덕', '사람', '하나', '이다', '좋다', '사랑', '같다', '누구', '마음', '위로', '웃기', '기도', '사랑']"
OT6uElfCI7o,"['노래', '좋다']"
OT6uElfCI7o,"['가수', '노래', '좋다', '실력', '좋다', '애초', '노래', '아니다', '외모', '상관']"
OT6uElfCI7o,"['노래', '진짜', '좋다']"
OT6uElfCI7o,"['취향', '존중']"
OT6uElfCI7o,['노래']
OT6uElfCI7o,"['다음주', '콘서트', '한닥오']"
OT6uElfCI7o,
OT6uElfCI7o,"['음악', '아니다', '음악', '있다', '노래']"
OT6uElfCI7o,"['지구', '정복', '당하다']"
OT6uElfCI7o,"['좋아하다', '버추']"
OT6uElfCI7o,"['카페', '오늘', '오픈', '빠르다', '예약', '가티', '망하다', '담달', '야하다', '이렇다', '왹져들', '사랑']"
OT6uElfCI7o,"['자랑스럽다', '테라', '정복']"
OT6uElfCI7o,"['노래', '좋다', '버츄']"
OT6uElfCI7o,"['버추', '오히려', '처음', '관심', '없다', '노래', '좋다', '계속', '자체', '좋다', '멤버', '노래', '좋다', '안무', '멋있다']"
OT6uElfCI7o,"['오늘', '오픈', '카페', '촬영', '바로', '기자']"
OT6uElfCI7o,"['노래', '노래', '좋다', '플레이', '가수', '요즘', '노래', '알고리즘', '오류', '영상', '보고', '클릭', '버츄얼', '신선하다', '짜릿하다', '노래', '미치다', '입덕']"
OT6uElfCI7o,"['진짜', '존경', '버추', '이미지', '대중', '좋다', '응원']"
OT6uElfCI7o,"['주류', '차트', '씹덕']"
OT6uElfCI7o,"['진짜', '좋다']"
OT6uElfCI7o,"['프레', '이브', '파이팅']"
